artist,cp,section,song
Singularity,"5,6,5,4",Chorus,Vain
Toby Fox,"5,6,5,4",Pre-Chorus and Chorus,Undertale
Garmiani and Salvatore Ganacci,"5,6,5,4",Pre-Chorus,The City Is Mine
Garmiani and Salvatore Ganacci,"5,6,5,4",Chorus,The City Is Mine
Kwabs,"5,6,5,4",Chorus,Walk
Antonim,"5,6,5,4",Pre-Chorus,Melancholy Soldier
The Libertines,"5,6,5,4",Verse,Don't Look Back Into The Sun
Kevin Lyttle,"5,6,5,4",Chorus,Turn Me On
Delain,"5,6,5,4",Chorus,Are You Done With Me
Lady Gaga,"5,6,5,4",Chorus,Paparazzi Acoustic
Irene Cara,"5,6,5,4",Chorus,Flashdance What A Feeling
ZUN,"5,6,5,4",Intro,A World of Nightmares Never Seen Before
ZUN,"5,6,5,4",Chorus,A World of Nightmares Never Seen Before
ZUN,"5,6,5,4",Outro,A World of Nightmares Never Seen Before
Savant,"5,6,5,4",Chorus,Prelude
Breathe Carolina,"5,6,5,4",Chorus,More Than Ever
Nil Lara,"5,6,5,4",Verse,Fighting For My Love
Koda,"5,6,5,4",Verse,Staying
Fleetwood Mac,"5,6,5,4",Chorus,Everywhere
ZUN,"5,6,5,4",Verse,Midnight Spell Card
Cameo,"5,6,5,4",Chorus,Word Up
ZUN,"5,6,5,4",Verse,Theme of Eastern Story
Killswitch Engage,"5,6,5,4",Chorus,When Darkness Falls
ZUN,"5,6,5,4",Chorus,Theme of Eastern Story
Rihanna,"5,6,5,4",Verse,S and M
The Connells,"5,6,5,4",Verse,'74-'75
Hans Zimmer,"5,6,5,4",Outro,No Time for Caution - Interstellar
Smiley feat Kaan,"5,6,5,4",Verse,Criminal
Area 11,"5,6,5,4",Intro and Verse,Heaven Piercing Giga Drill
Tenacious D,"5,6,5,4",Chorus,Classico
ZUN,"5,6,5,4",Pre-Chorus,Primordial Beat - Pristine Beat
Relient K,"5,6,5,4",Chorus,Be My Escape
R E M,"5,6,5,4",Intro,Losing My Religion
Superbus,"5,6,5,4",Chorus,Jenn Je T'aime
IOSYS,"5,6,5,4",Intro,Artificial Children
Le Vent du Nord,"5,6,5,4",Verse,Rosette
DJ Khaled,"5,6,5,4",Chorus,Gold Slugs
Ozzy Osbourne,"5,6,5,4",Verse,Mr Crowley
Nsync,"5,6,5,4",Pre-Chorus and Chorus,Bye Bye Bye
ZUN,"5,6,5,4",Intro and Verse,Cemetery of Onbashira - Grave of Being
Ola Gjeilo,"5,6,5,4",Intro,Ubi Caritas
Ashley Wallbridge Andy Moor Meighan Nealon,"5,6,5,4",Chorus,Faces
Daughtry,"5,6,5,4",Verse,Over You
Daughtry,"5,6,5,4",Chorus,Over You
Treble Charger,"5,6,5,4",Chorus,Don't Believe It All
Jay Hardway,"5,6,5,4",Chorus,Stardust
Wan Wan,"5,6,5,4",Verse,Sky-Filling Departed Spirit - Lightning Word
Duran Duran,"5,6,5,4",Verse,Come Undone
Foals,"5,6,5,4",Verse,Mountain At My Gates
Eluveitie,"5,6,5,4",Intro,Inis Mona
Elton John,"5,6,5,4",Verse,Daniel
ZUN,"5,6,5,4",Chorus,Dreamy Pilot
Gotye,"5,6,5,6",Intro,Somebody That I Used To Know
Gotye,"5,6,5,6",Verse,Somebody That I Used To Know
K-Ci and Jojo,"5,6,5,6",Chorus,All My Life
Nintendo,"5,6,5,6",Chorus,Blanka's Theme
Nintendo,"5,6,5,6",Chorus,Guile's Theme
Nobuo Uematsu,"5,6,5,6",Verse,Final Fantasy IV Battle Theme
Rihanna,"5,6,5,6",Chorus,Only Girl In The World
Survivor,"5,6,5,6",Chorus,Eye Of The Tiger
Survivor,"5,6,5,6",Intro,Eye Of The Tiger
Survivor,"5,6,5,6",Verse,Eye Of The Tiger
The Rolling Stones,"5,6,5,6",Chorus,Time Is On My Side
David Guetta - Avicii,"5,6,5,6",Pre-Chorus and Chorus,Sunshine
Nicky Romero,"5,6,5,6",Chorus,Toulouse
Andrew Lloyd Webber,"5,6,5,6",Verse,Phantom of the Opera
Andrew Lloyd Webber,"5,6,5,6",Chorus,Phantom of the Opera
Fonic,"5,6,5,6",Chorus,The Hero
U2,"5,6,5,6",Intro and Verse,Bullet the Blue Sky
Dobu Usagi,"5,6,5,6",Intro,Thor's Hammer
Dobu Usagi,"5,6,5,6",Verse,Thor's Hammer
Dobu Usagi,"5,6,5,6",Chorus,Thor's Hammer
Mike Candys,"5,6,5,6",Intro,T-Rex
Suzanne Vega,"5,6,5,6",Verse,Luka
Blind Guardian,"5,6,5,6",Verse,A Past And Future Secret
Blind Guardian,"5,6,5,6",Chorus,The Bard's Song
Daft Punk,"5,6,5,6",Verse and Pre-Chorus,Aerodynamic
Drake,"5,6,5,6",Intro and Verse,Trophies
Madonna,"5,6,5,6",Verse,La Isla Bonita
Virtual Riot,"5,6,5,6",Chorus,Energy Drink
Syn Cole,"5,6,5,6",Chorus,Miami 82 - Avicii Edit
Kwan Hendry and SoulCream,"5,6,5,6",Chorus,Don't Give Up - Nause Remix
Frankie Goes to Hollywood,"5,6,5,6",Chorus,Relax
Bill Withers,"5,6,5,6",Chorus,Ain't No Sunshine
Deep Purple,"5,6,5,6",Verse,Smoke on the Water
Deep Purple,"5,6,5,6",Verse and Pre-Chorus,Smoke on the Water
Blend,"5,6,5,6",Chorus,Taking Flight
Sharon Needles,"5,6,5,6",Verse,Why Do You Think You Are Nuts
Lady Gaga,"5,6,5,6",Pre-Chorus,Just Dance
Lorde,"5,6,5,6",Chorus,Buzzcut Season
Ellie Goulding,"5,6,5,6",Verse and Pre-Chorus,Figure 8
Shontelle,"5,6,5,6",Pre-Chorus and Chorus,Impossible
Nightwish,"5,6,5,6",Outro,The Poet and the Pendulum
Disney,"5,6,5,6",Verse,I'll Make A Man Out Of You
Dolly Parton,"5,6,5,6",Chorus,Jolene
ZUN,"5,6,5,6",Pre-Chorus and Chorus,Beloved Tomboyish Girl
ABBA,"5,6,5,6",Verse,Dancing Queen
Milomir Martic,"5,6,5,6",Intro,Cujte bando islamska
Megadeth,"5,6,5,6",Pre-Chorus,A Tout le Monde
Animusic,"5,6,5,6",Solo 1,Future Retro
Men At Work,"5,6,5,6",Verse,Land Down Under
Jamie Cullum,"5,6,5,6",Intro and Verse,Don't stop the music
Hans Zimmer,"5,6,5,6",Verse,Jack Sparrow
John Williams,"5,6,5,6",Outro,Star Wars - Death of a Jedi Master
Infected Mushroom,"5,6,5,6",Verse,Muse Breaks
Verka Serduchka,"5,6,5,6",Verse,Dancing Lasha Tumbai
Mortal Kombat,"5,6,5,6",Intro and Verse,Techno Syndrome
My Heart,"5,6,5,6",Intro,Subtact
My Heart,"5,6,5,6",Pre-Chorus,Subtact
Savant,"5,6,5,6",Chorus Lead-Out,Sledgehammer
NIGORO,"5,6,5,6",Pre-Chorus and Chorus,Grand History
NIGORO,"5,6,5,6",Verse,Fearless Challenger
Maroon 5,"5,6,5,6",Bridge,She Will Be Loved
Miley Cyrus,"5,6,5,6",Intro,Jolene
Disney,"5,6,5,6",Chorus Lead-Out,I'll Make A Man Out Of You
Nause,"5,6,5,6",Chorus,Another You
Jordin Sparks,"5,6,5,6",Verse,Battlefield
Avicii,"5,6,5,6",Verse,The Nights
Kolsch,"5,6,5,6",Chorus,All That Matters - Kryder Remix
Rush,"5,6,5,6",Verse,Subdivisions
Rush,"5,6,5,6",Chorus,Subdivisions
Gotye,"5,6,5,6",Instrumental,Somebody That I Used To Know
Donna Summer,"5,6,5,6",Intro,Hot Stuff
Don Diablo feat Emeni,"5,6,5,6",Instrumental,Universe
Ariel Pink,"5,6,5,6",Intro,Lipstick
Biffy Clyro,"5,6,5,6",Pre-Chorus and Chorus,Mountains
Pink Floyd,"5,6,5,6",Bridge,Pigs Three Different Ones
Jake Kaufman,"5,6,5,6",Verse,Shovel Knight - Of Devious Machinations
Paramore,"5,6,5,6",Chorus,That's What You Get
ZUN,"5,6,5,6",Solo 1,Last Occultism - Esotericist of the Present World
Cave Story,"5,6,5,6",Outro,Eyes of Flame
Regina Spektor,"5,6,5,6",Verse,You've Got Time
Lenka,"5,6,5,6",Chorus,Everything At Once
Black Sabbath,"5,6,5,6",Intro,God Is Dead
The Cinematics,"5,6,5,6",Pre-Chorus,A Strange Education
Tame Impala,"5,6,5,6",Verse,Solitude is Bliss
Cloud Nothings,"5,6,5,6",Pre-Chorus,I'm Not Part of Me
The Darkness,"5,6,5,6",Chorus,I Believe In A Thing Called Love
Madeon,"5,6,5,6",Chorus,Technicolor
Madeon,"5,6,5,6",Pre-Chorus,Technicolor
Madonna,"5,6,5,6",Verse,Devil Pray
Nathan Ford,"5,6,5,6",Verse,Deck of War - Battle
Eddie Money,"5,6,5,6",Verse,Shakin
Toby Fox,"5,6,5,6",Verse,Your Best Nightmare
Astronaut,"5,6,5,6",Intro and Verse,Feronia feat Danyka Nadeau
Kenta Nagata,"5,6,5,6",Intro,Dragon Roost Island
Jake Kaufman,"5,6,5,6",Intro,Loli Fishing Next 20000 Leagues
The Connells,"5,6,5,6",Intro,'74-'75
Eric Whitacre,"5,6,5,6",Pre-Chorus,Sleep
Smiley feat Kaan,"5,6,5,6",Chorus,Criminal
Silversun Pickups,"5,6,5,6",Pre-Chorus and Chorus,Panic Switch
ZUN,"5,6,5,6",Verse and Pre-Chorus,Primordial Beat - Pristine Beat
Erasure,"5,6,5,1",Verse,Always
Rihanna,"5,6,5,1",Chorus,Only Girl In The World
Krewella,"5,6,5,1",Pre-Chorus,Alive
Monica,"5,6,5,1",Verse,Angel Of Mine
Miley Cyrus,"5,6,5,1",Intro,Party in the USA
Enrique Iglesias,"5,6,5,1",Chorus,Escape
Air,"5,6,5,1",Verse,Venus
Afrojack ft Eva Simons,"5,6,5,1",Instrumental,Take Over Control
Cyndi Lauper,"5,6,5,1",Verse,Girls Just Want To Have Fun
Crush 40,"5,6,5,1",Verse and Pre-Chorus,Escape from the City
Helloween,"5,6,5,1",Chorus,Don't stop being crazy
Blind Guardian,"5,6,5,1",Verse,A Past And Future Secret
Casting Crowns,"5,6,5,1",Verse,O Come All Ye Faithful - Christmas
Alligatoah,"5,6,5,1",Chorus Lead-Out,Trauerfeier Lied
Helloween,"5,6,5,1",Verse,Halloween
Damjan Mravunac,"5,6,5,1",Intro,Corridor Of Death
Petter - Daniel Adams-Ray,"5,6,5,1",Chorus,Hall om mig
Krewella,"5,6,5,1",Intro,Alive
Alligatoah,"5,6,5,1",Chorus,Wer Weiss
Kwan Hendry and SoulCream,"5,6,5,1",Chorus,Don't Give Up - Nause Remix
Rebecca and Fiona,"5,6,5,1",Chorus,Bullets - Nause and Adrian Lux Remix
Kesha,"5,6,5,1",Pre-Chorus,Die Young
Kylie Minogue,"5,6,5,1",Verse and Pre-Chorus,In My Arms
Nightwish,"5,6,5,1",Bridge,The Poet and the Pendulum
Tom Petty And The Heartbreakers,"5,6,5,1",Pre-Chorus and Chorus,I Won't Back Down
David Guetta,"5,6,5,1",Chorus,What I Did For Love
Jimmy Eat World,"5,6,5,1",Verse,The Authority Song
Maroon 5,"5,6,5,1",Pre-Chorus,She Will Be Loved
Snarky Puppy,"5,6,5,1",Intro,Thing of Gold
David Guetta,"5,6,5,1",Instrumental,What I Did for Love
Tove Lo,"5,6,5,1",Verse and Pre-Chorus,Talking Body
Tove Lo,"5,6,5,1",Chorus,Talking Body
Jakob Liedholm,"5,6,5,1",Chorus,NEA - Steerner Remix
Geographer,"5,6,5,1",Verse,Kites
The Salads,"5,6,5,1",Intro,Seasons
Alkaline Trio,"5,6,5,1",Pre-Chorus and Chorus,Radio
Krewella,"5,6,5,1",Pre-Chorus and Chorus,Alive
Loch Lomond,"5,6,5,1",Intro,Wax And Wire
Aage Aleksandersen,"5,6,5,1",Verse,Fire Pils Og En Pizza
Tame Impala,"5,6,5,1",Verse,Solitude is Bliss
The Shins,"5,6,5,1",Chorus,Simple Song
The Darkness,"5,6,5,1",Chorus,I Believe In A Thing Called Love
Nightwish,"5,6,5,1",Chorus,Over the Hills and Far Away
Stone Temple Pilots,"5,6,5,1",Chorus,Sex Type Thing
Black Sabbath,"5,6,5,1",Intro and Verse,Paranoid
Kenta Nagata,"5,6,5,1",Intro,Dragon Roost Island
Rory Gallagher,"5,6,5,1",Verse,I'm Not Awake Yet
Area 11,"5,6,5,1",Intro and Verse,Heaven Piercing Giga Drill
ArmanArX,"5,6,5,1",Chorus,Gila Dengan Kertas-Kertas
Scott Krippayne,"5,6,5,1",Verse,I'm Not Cool
Rihanna,"5,6,5,1",Chorus,Kiss It Better
Unknown Mortal Orchestra,"5,6,5,1",Verse,Multi-Love
Major Lazer,"5,6,5,1",Chorus,Light It Up ft Nyla and Fuse ODG Remix
Black Sabbath,"5,6,5,1",Solo,Paranoid
Blink-182,"5,6,5,1",Chorus,Even If She Falls
Adam Lambert,"5,6,1,4",Chorus,Whataya Want from Me
Braid Soundtrack,"5,6,1,4",Solo,Downstream
Counting Crows,"5,6,1,4",Verse,Round Here
Katy Perry,"5,6,1,4",Chorus,ET
Labrinth feat Emeli Sande,"5,6,1,4",Chorus,Beneath Your Beautiful
Luis Bacalov,"5,6,1,4",Verse,Django Unchained Theme
Nicki Minaj,"5,6,1,4",Bridge,Turn Me On
Pink,"5,6,1,4",Chorus,Who Knew
Avicii vs Nicky Romero,"5,6,1,4",Chorus,I Could Be The One
Christopher S,"5,6,1,4",Intro,Miss You Tomorrow
Swedish House Mafia,"5,6,1,4",Chorus,Don't You Worry Child
Muse,"5,6,1,4",Pre-Chorus and Chorus,Time Is Running Out
Coldplay,"5,6,1,4",Intro,Paradise
Sean Paul,"5,6,1,4",Pre-Chorus,Other Side Of Love
Dj Sammy,"5,6,1,4",Intro,Heaven
The Killers,"5,6,1,4",Intro,When You Were Young
The Fray,"5,6,1,4",Chorus,How To Save A Life
Madonna,"5,6,1,4",Chorus,Material Girl
Zedd,"5,6,1,4",Verse,Stay the Night
Sarah Blasko,"5,6,1,4",Chorus,Flame Trees
Iron Maiden,"5,6,1,4",Verse,Blood Brothers
Casting Crowns,"5,6,1,4",Verse,Joy to the World - Christmas
Jewel,"5,6,1,4",Verse,Near You Always
Tristam and Braken Monstercat,"5,6,1,4",Instrumental,Flight
Dj Encore feat Engelina,"5,6,1,4",Chorus,I See Right Through To You
Dj Encore feat Engelina,"5,6,1,4",Instrumental,I See Right Through To You
Archie,"5,6,1,4",Chorus,Famous
IDA,"5,6,1,4",Chorus,Maybe I Like It
Nadia Ali,"5,6,1,4",Intro and Verse,Pressure
Nadia Ali,"5,6,1,4",Pre-Outro,Pressure
Avicii vs Nicky Romero,"5,6,1,4",Chorus Lead-Out,I Could Be The One
Cro,"5,6,1,4",Intro,Einmal Um Die Welt
Axwell,"5,6,1,4",Chorus,Center Of The Universe - Blinders Remix
Ellie Goulding,"5,6,1,4",Chorus,Guns And Horses
Scott McKenzie,"5,6,1,4",Chorus,San Francisco
Grum,"5,6,1,4",Chorus,Heartbeats
Regina Spektor,"5,6,1,4",Chorus,Samson
Taylor Swift,"5,6,1,4",Chorus,Shake It Off
Carly Simon,"5,6,1,4",Chorus,With A Few Good Friends
Avicii vs Nicky Romero,"5,6,1,4",Pre-Chorus and Chorus,I Could Be The One
Veronica Maggio,"5,6,1,4",Intro,Jag kommer
Veronica Maggio,"5,6,1,4",Chorus,Jag kommer
Bruce Springsteen,"5,6,1,4",Bridge,Dancing in the Dark
Dawid Podsiadlo,"5,6,1,4",Verse,Trojkaty i Kwadraty
Eve 6,"5,6,1,4",Chorus,Promise
Taylor Swift,"5,6,1,4",Pre-Chorus,Shake It Off
3LAU,"5,6,1,4",Verse,How You Love Me
Ellie Lawson,"5,6,1,4",Chorus,Calling You - Vadim Spark Remix
Justin Bieber,"5,6,1,4",Chorus,Beauty And A Beat
Zedd,"5,6,1,4",Verse,Stache
Eisley,"5,6,1,4",Intro,Go Away
Eisley,"5,6,1,4",Chorus,Go Away
Imposs Ft J Perry,"5,6,1,4",Chorus,You're On My Mind
Banks,"5,6,1,4",Verse,Brain
Fall Out Boy,"5,6,1,4",Chorus,Centuries
Douglas Firs,"5,6,1,4",Chorus,Shimmer and Glow
Kygo feat Conrad,"5,6,1,4",Chorus,Firestone
Kygo feat Conrad,"5,6,1,4",Instrumental,Firestone
Riviera The Promised Land,"5,6,1,4",Pre-Chorus and Chorus,All You Have To Do Is Practice
Go West,"5,6,1,4",Chorus,King Of Wishful Thinking
Yasunori Mitsuda,"5,6,1,4",Instrumental,Chrono Trigger - Frog's Theme
Project 46,"5,6,1,4",Chorus,Reasons
Tobu,"5,6,1,4",Chorus,Colors
Paramore,"5,6,1,4",Intro,Pressure
Vance Joy,"5,6,1,4",Bridge,Georgia
Rush,"5,6,1,4",Outro,Subdivisions
Vicetone,"5,6,1,4",Chorus,Nothing Stopping Me
Kygo,"5,6,1,4",Solo,Stole The Show
KSHMR,"5,6,1,4",Chorus,Jammu
Obadiah Parker,"5,6,1,4",Verse,Hey Ya
The Cinematics,"5,6,1,4",Chorus,A Strange Education
Katy Perry,"5,6,1,4",Verse and Pre-Chorus,Part Of Me
Katy Perry,"5,6,1,4",Chorus,Part Of Me
MitiS,"5,6,1,4",Intro,Innocent Discretion
Broiler ft RAVVEL,"5,6,1,4",Intro and Verse,Wild Eyes
Broiler ft RAVVEL,"5,6,1,4",Pre-Chorus,Wild Eyes
Ellie Goulding,"5,6,1,4",Chorus,Lost And Found
Drake,"5,6,1,4",Chorus,Marvin's Room
Nathan Ford,"5,6,1,4",Chorus,Crystal Geode Jam
Metro Station,"5,6,1,4",Verse,Shake It
Metro Station,"5,6,1,4",Pre-Chorus,Shake It
Metro Station,"5,6,1,4",Chorus,Shake It
Metro Station,"5,6,1,4",Chorus Lead-Out,Shake It
Gemini,"5,6,1,4",Intro,Fire Inside Mr FijiWiji Remix
Stephen,"5,6,1,4",Pre-Outro,Crossfire
Nicki Minaj,"5,6,1,4",Bridge,Va Va Voom
Tori Kelly,"5,6,1,4",Chorus,Hollow
Ryn Weaver,"5,6,1,4",Verse and Pre-Chorus,The Fool
Area 11,"5,6,1,4",Intro and Verse,Heaven Piercing Giga Drill
Sigala,"5,6,1,4",Verse,Say You Do
Madeon,"5,6,1,4",Solo,Pop Culture
Fleetwood Mac,"5,6,1,4",Chorus,Little Lies
Jenny Owen Youngs,"5,6,1,4",Chorus,Hot In Herre
Tristan and braken,"5,6,1,4",Intro,Flight
Woodkid,"5,6,1,4",Verse,I Love You
ArmanArX,"5,6,1,4",Chorus,LKY Fansku Tapi Hatersku
Big Giant Circles,"5,6,1,4",Chorus,Sevcon
Au5,"5,6,1,4",Intro,Follow You feat Danyka Nadeau
The Oh Hellos,"5,6,1,4",Chorus,Hello My Old Heart
Maan,"5,6,1,4",Verse,Ride It
Keiichi Suzuki,"5,6,1,4",Chorus,Eight Melodies
Duran Duran,"5,6,1,4",Pre-Chorus and Chorus,Come Undone
Tiny Moving Parts,"5,6,1,4",Verse,Headache
Mini Pati,"5,6,1,4",Chorus,Hirari Kirakira Yami Yami Museum
Belinda Carlisle,"5,6,1,4",Chorus,Heaven is a Place on Earth
Luis Bacalov,"5,6,1,4",Intro and Verse,Django
Blink-182,"5,6,1,4",Verse,She's Out Of Her Mind
Cascada,"5,6,1,5",Chorus,Every Time We Touch
Evanescence,"5,6,1,5",Chorus,Bring Me To Life
Capsule,"5,6,1,5",Solo,Starry Sky
Brooke Fraser,"5,6,1,5",Chorus,Something In The Water
Warren Zevon,"5,6,1,5",Verse,Please Stay
Kurt Vile,"5,6,1,5",Chorus,KV Crimes
Sportfreunde Stiller,"5,6,1,5",Intro and Verse,Applaus Applaus
The Paper Kites,"5,6,1,5",Intro,Bloom
C2C,"5,6,1,5",Chorus,The Beat
Red Hot Chili Peppers,"5,6,1,5",Pre-Chorus,Breaking the Girl
Pegboard Nerds and Tristam,"5,6,1,5",Verse,Razor Sharp
Flyleaf,"5,6,1,5",Intro,Again
Ozzy Osbourne,"5,6,1,5",Intro,Crazy Train
The Stone Roses,"5,6,1,5",Chorus,I Wanna Be Adored
Smile-dk,"5,6,1,5",Chorus,Butterfly
Smile-dk,"5,6,1,5",Verse,Butterfly
Judas Priest,"5,6,1,5",Verse and Pre-Chorus,Breaking The Law
Tristam and Braken,"5,6,1,5",Chorus,Frame of Mind
Lorde,"5,6,1,5",Chorus,Buzzcut Season
Ogge,"5,6,1,5",Pre-Chorus,Kuk
Nicky Romero Vs Volt and State,"5,6,1,5",Chorus,Warriors
Grimes,"5,6,1,5",Bridge,Devon
Marlon Roudette,"5,6,1,5",Intro and Verse,New Age
Yasuharu Takanashi,"5,6,1,5",Intro and Verse,Fairy Tail - Main Theme
Porcupine Tree,"5,6,1,5",Chorus,Normal
INXS,"5,6,1,5",Chorus,Mystify
Dzeko and Torres,"5,6,1,5",Chorus,Air
The Beatles,"5,6,1,5",Chorus,Ob-La-Di Ob-La-Da
The Wanted,"5,6,1,5",Chorus,Chasing The Sun
Nightwish,"5,6,1,5",Chorus,Over the Hills and Far Away
Madonna,"5,6,1,5",Verse,Devil Pray
BRICH,"5,6,1,5",Instrumental,Snob
BRICH,"5,6,1,5",Pre-Chorus,Snob
Dethklok,"5,6,1,5",Intro and Verse,Awaken
Tool,"5,6,1,5",Chorus,Aenima
OMI,"5,6,1,5",Pre-Chorus,Hula Hoop
Steve Angello,"5,6,1,5",Chorus,Remember
Astronaut,"5,6,1,5",Intro and Verse,Feronia feat Danyka Nadeau
Lynyrd Skynyrd,"5,6,1,5",Verse,Simple Man
Marek Grechuta,"5,6,1,5",Verse,Dni ktorych nie znamy
4 Strings,"5,6,1,5",Pre-Chorus and Chorus,Take Me Away
Nightwish,"5,6,1,5",Pre-Outro,Amaranth
Rory Gallagher,"5,6,1,5",Verse,I'm Not Awake Yet
The Connells,"5,6,1,5",Chorus,'74-'75
Icelandic Folk,"5,6,1,5",Instrumental,Islandsljod
I Am Oak,"5,6,1,5",Verse,On Trees And Birds And Fire
Nightwish,"5,6,1,5",Intro,Ever Dream
Pearl Jam,"5,6,1,5",Chorus,Indifference
ArmanArX,"5,6,1,5",Intro and Verse,Sukirman
Seinabo Sey,"5,6,1,5",Chorus,Younger
Toby Fox,"5,6,1,5",Intro,Stronger Monsters
Brand New,"5,6,1,5",Intro,The Archers Bows Have Broken
Muse,"5,6,1,5",Verse,Dead Inside
Ratatat,"5,6,1,2",Instrumental,Loud Pipes
The Rasmus,"5,6,1,2",Intro and Verse,In the Shadows
They Might Be Giants,"5,6,1,2",Verse and Pre-Chorus,Sensurround
Dobu Usagi,"5,6,1,2",Intro,Thor's Hammer
Dobu Usagi,"5,6,1,2",Chorus,Thor's Hammer
Totally Enormous Extinct Dinosaurs TEED T-E-E-D,"5,6,1,2",Chorus,Household Goods
Audien feat Ruby Prophet,"5,6,1,2",Instrumental,Circles
Blend,"5,6,1,2",Chorus,Taking Flight
Clint Mansell,"5,6,1,2",Intro,Leaving Earth 
David Guetta feat Sam Martin,"5,6,1,2",Chorus,Lovers On The Sun
Game Freak,"5,6,1,2",Solo 1,Vs Elite Four - Kalos
Pink Floyd,"5,6,1,2",Chorus,High Hopes
Dousk,"5,6,1,2",Chorus,Winchme
Horimitsu Kazumichi,"5,6,1,2",Intro and Verse,Come Here Daitarn 3
Pusha T - Rick Ross,"5,6,1,2",Intro,Hold On
Fall Out Boy,"5,6,1,2",Chorus,Fourth of July
Astrid S,"5,6,1,2",Chorus,2 AM - Matoma Remix
FamicomForever,"5,6,1,2",Verse,Tame Trip
Marina and the Diamonds,"5,6,1,2",Chorus,Bubblegum Bitch
Seinabo Sey,"5,6,1,2",Chorus,Younger
Aerosmith,"5,6,3,4",Verse,Cryin'
Ai Ootsuka,"5,6,3,4",Chorus,Sakuranbo
Calvin Harris,"5,6,3,4",Verse,Let's Go
Green Day,"5,6,3,4",Verse,Basketcase
Nintendo,"5,6,3,4",Chorus,Blanka's Theme
Rhapsody of Fire,"5,6,3,4",Chorus,Emerald Sword
Survivor,"5,6,3,4",Chorus,Eye Of The Tiger
Survivor,"5,6,3,4",Intro,Eye Of The Tiger
Survivor,"5,6,3,4",Verse,Eye Of The Tiger
Frou Frou,"5,6,3,4",Chorus,Let Go
Green Day,"5,6,3,4",Intro,Viva La Gloria
Takahashi Yu,"5,6,3,4",Verse and Pre-Chorus,Genjitsu to Iu Na no Kaibutsu to Tatakau MonoTachi
Martin Solveig,"5,6,3,4",Chorus,The Night Out - Madeon Remix
Johann Pachelbel,"5,6,3,4",Intro,Canon in D Major
Johann Pachelbel,"5,6,3,4",Pre-Chorus,Canon in D Major
Johann Pachelbel,"5,6,3,4",Chorus,Canon in D Major
Kelly Clarkson,"5,6,3,4",Verse,Since U Been Gone
E-Type,"5,6,3,4",Chorus,Back 2 Life
Train,"5,6,3,4",Verse,Bruises
Avicii,"5,6,3,4",Chorus,Dear Boy
Helvetic Nerds,"5,6,3,4",Intro,Herodes
Evermore,"5,6,3,4",Verse,Running
The Human League,"5,6,3,4",Pre-Chorus,Don't You Want Me
Lenka,"5,6,3,4",Chorus,Trouble is a Friend
Enya,"5,6,3,4",Verse,Caribbean Blue
Camo and Krooked,"5,6,3,4",Pre-Chorus,Run Riot
Archie feat Brenton Mattheus,"5,6,3,4",Chorus,Kingdom
Dio,"5,6,3,4",Chorus,Rainbow in the Dark
South Park,"5,6,3,4",Intro and Verse,Princess Kenny
Blind Guardian,"5,6,3,4",Chorus,Harvest of Sorrow
Nintendo,"5,6,3,4",Bridge,Super Smash Bros Melee - Onett
Daft Punk,"5,6,3,4",Verse and Pre-Chorus,Aerodynamic
Archie,"5,6,3,4",Chorus,Famous
Instrumental Core,"5,6,3,4",Chorus,The Angels Among Demons
Toto,"5,6,3,4",Chorus,Hold The Line
Avicii,"5,6,3,4",Chorus,Shame On Me
Avicii,"5,6,3,4",Pre-Chorus and Chorus,Dear Boy
Mladen Milicevic,"5,6,3,4",Verse,The Room
Jackson 5,"5,6,3,4",Intro,I Want You Back
Jackson 5,"5,6,3,4",Chorus,I Want You Back
The Beatles,"5,6,3,4",Verse,I Will
Red Hot Chili Peppers,"5,6,3,4",Verse,Under The Bridge
Red Hot Chili Peppers,"5,6,3,4",Chorus,Under The Bridge
Final Fantasy X-2,"5,6,3,4",Intro and Verse,Eternity Memory Of Lightwaves
Bic Runga,"5,6,3,4",Verse,Sway
Marcus Werner,"5,6,3,4",Verse,Octavia
Octavia,"5,6,3,4",Chorus,Marcus Werner
Marcus Werner,"5,6,3,4",Chorus,Octavia
Shakira,"5,6,3,4",Chorus,Hips Don't Lie ft Wyclef Jean
Mako,"5,6,3,4",Pre-Chorus and Chorus,Our Story
Sylvie Vartan,"5,6,3,4",Chorus,Irresistiblement
Archie feat Brenton Mattheus,"5,6,3,4",Verse and Pre-Chorus,Kingdom 
Florence and the Machine,"5,6,3,4",Chorus,Spectrum
DJ Genki feat yukacco,"5,6,3,4",Chorus,Planet
Veronica Maggio,"5,6,3,4",Intro,Jag kommer
Veronica Maggio,"5,6,3,4",Chorus,Jag kommer
DJ Noriken feat yukacco,"5,6,3,4",Pre-Chorus and Chorus,Lucent
Spongebob Squarepants,"5,6,3,4",Verse,A Day Like This
MGMT,"5,6,3,4",Verse,Electric Feel
Bonnie Tyler,"5,6,3,4",Chorus,Holding Out For A Hero
Cool and Create,"5,6,3,4",Chorus,Help me ERINNNNNN
Chipzel,"5,6,3,4",Chorus Lead-Out,Courtesy
Chipzel,"5,6,3,4",Outro,Courtesy
Tep No,"5,6,3,4",Chorus,It's Alright
Parry Gripp,"5,6,3,4",Verse,It's Raining Tacos
Mikkas,"5,6,3,4",Instrumental,Syndrome
Sage Koizumi,"5,6,3,4",Intro,Muv-Luv - Muv-Luv Extra OST
Grimes,"5,6,3,4",Chorus,REALiTi
