artist,cp,section,song
Tristam and Braken,"1,5,6",Chorus,Far Away
justin bieber,"1,5,6",Intro,boyfriend
Avicii,"1,5,6",Verse and Pre-Chorus,The Nights
Avicii,"1,5,6",Pre-Chorus,The Nights
Avicii,"1,5,6",Pre-Chorus and Chorus,The Nights
Avicii,"1,5,6",Chorus,The Nights
Avicii,"1,5,6",Solo,The Nights
Franck Keller and Ygal Ama,"1,5,6",Intro,Code Lyoko Theme
Blues Traveler,"1,5,6",Solo,Hook
Darude,"1,5,6",Chorus,Sandstorm
Built By Titan,"1,5,6",Pre-Chorus,Heart And Soul
Noisy Neighbors,"1,5,6",Chorus,Sonic SatAM Theme Song - Fastest Thing Alive
Alestorm,"1,5,6",Chorus,Shipwrecked
Savant,"1,5,6",Chorus,Melody Circus
Jonathan Mann,"1,5,6",Chorus,Hey Defriender
Wolfgang Amadeus Mozart,"1,5,6",Chorus,Der Holle Rache kocht in meinem Herzen
Phineas and Ferb,"1,5,6",Chorus,Frenemies
Jason Becker,"1,5,6",Solo 2,Altitudes
Carrie Underwood,"1,5,6",Chorus,Good Girl
Toby Keith,"1,5,6",Verse,Courtesy of the Red White and Blue
Bambee,"1,5,6",Chorus,Cowgirl
Steerner ft Corey Saxon,"1,5,6",Verse and Pre-Chorus,Sparks
Threxx,"1,5,6",Bridge,Mega Man Infamous Intent - Fresh Cleanse
The Electric Warehouse,"1,5,6",Chorus,The Hero
Miriam Bryant,"1,5,6",Verse and Pre-Chorus,Dragon
Miriam Bryant,"1,5,6",Chorus,Dragon
Scatman John,"1,5,6",Pre-Chorus and Chorus,Scatman's World
Daze,"1,5,6",Chorus,Sea Of Love -Remix-
Daze,"1,5,6",Verse and Pre-Chorus,Sea Of Love -Remix-
Martin Garrix,"1,5,6",Intro,Don't Look Down feat Usher
Grimes,"1,5,6",Bridge,Devon
Alphabeat,"1,5,6",Chorus,Vacation
Luc Arbogast,"1,5,6",Verse,Nausicaa
Mans Zelmerlow,"1,5,6",Chorus,Heroes
The Mighty Mighty Bosstones,"1,5,6",Chorus,So Sad To Say
Deathro,"1,5,6",Chorus,Mega Man Infamous Intent - Gryphon Flight
Sash,"1,5,6",Chorus,Ecuador
Emilie Autumn,"1,5,6",Chorus,What If
Radical Face,"1,5,6",Pre-Outro,Welcome Home
Romeo Santos,"1,5,6",Verse,La Diabla
Lost Frequencies,"1,5,6",Chorus,Are You With Me
Marlon Roudette,"1,5,6",Intro and Verse,New Age
Joss Whedon,"1,5,6",Verse,Going Through The Motions
Hunter Hayes,"1,5,6",Chorus,21
Alkaline Trio,"1,5,6",Pre-Chorus and Chorus,Radio
Natalia Nykiel,"1,5,6",Chorus,Badz Duzy
Porcupine Tree,"1,5,6",Chorus,Normal
Paramore,"1,5,6",Chorus,That's What You Get
Vicetone,"1,5,6",Chorus,Nothing Stopping Me
FloRida,"1,5,6",Chorus,Right Round feat Kesha
The Mighty Mighty Bosstones,"1,5,6",Chorus,A Jackknife to a Swan
Sara Bareilles,"1,5,6",Verse,Uncharted
INXS,"1,5,6",Chorus,Mystify
The Band Perry,"1,5,6",Chorus,If I Die Young
Dzeko and Torres,"1,5,6",Chorus,Air
The Beatles,"1,5,6",Chorus,Ob-La-Di Ob-La-Da
Rob Abernethy,"1,5,6",Verse,A Walk In The Shire
James Blunt,"1,5,6",Chorus,Postcards
Boston,"1,5,6",Intro,Peace of Mind
The Mighty Mighty Bosstones,"1,5,6",Chorus,Bad News and Bad Breaks
Sum 41,"1,5,6",Chorus,No Reason
Irish Stew of Sindidun,"1,5,6",Verse and Pre-Chorus,I Will Never Be Your Friend
Black Sabbath,"1,5,6",Intro,God Is Dead
Test 1,"1,5,6",Intro,Greek
Aimee Mann,"1,5,6",Verse,Ghost World
Patent Pending,"1,5,6",Bridge,Hey Mario
Big Dope P,"1,5,6",Pre-Chorus,Hit Da Blokk
Blink 182,"1,5,6",Verse,Give Me One Good Reason
Loch Lomond,"1,5,6",Intro,Wax And Wire
Less Than Jake,"1,5,6",Chorus,History Of A Boring Town
Hudson Mohawke,"1,5,6",Pre-Chorus,Fuse
Tame Impala,"1,5,6",Verse,Solitude is Bliss
toto,"1,5,6",Intro,toto africa
Eisley,"1,5,6",Chorus,I Wish
Skylar Grey,"1,5,6",Verse,I Know You - Fifty Shades Of Grey
The Gaslight Anthem,"1,5,6",Pre-Chorus and Chorus,The '59 Sound
Weezer,"1,5,6",Intro and Verse,My Name Is Jonas
Rick Springfield,"1,5,6",Intro and Verse,Jessie's Girl
The Living Tombstone,"1,5,6",Bridge,Squid Melody
Fastball,"1,5,6",Chorus,Out Of My Head
MitiS,"1,5,6",Bridge,Vulnerability
MitiS,"1,5,6",Chorus,Born
Jamie Cullum,"1,5,6",Verse,I'm All Over It
Katy Perry,"1,5,6",Bridge,Hot N Cold
Dash Berlin,"1,5,6",Chorus,World Falls Apart - Thomas Gold Remix
Nightwish,"1,5,6",Chorus,Over the Hills and Far Away
Electric Light Orchestria,"1,5,6",Verse,Rockaria
Tenacious D,"1,5,6",Chorus Lead-Out,Beelzeboss
Sia,"1,5,6",Chorus,Alive
Madonna,"1,5,6",Verse and Pre-Chorus,The Power Of Goodbye
Madonna,"1,5,6",Chorus,Sky Fits Heaven
Avicii,"1,5,6",Intro and Verse,Broken Arrows
Hyper Potions Subtact,"1,5,6",Chorus,Adventure
Pegboard Nerds,"1,5,6",Verse,Ner Style
Madonna,"1,5,6",Verse,Devil Pray
Lady Gaga,"1,5,6",Chorus,ARTPOP
George Ezra,"1,5,6",Intro and Verse,Song 6
BRICH,"1,5,6",Instrumental,Snob
BRICH,"1,5,6",Pre-Chorus,Snob
Adele,"1,5,6",Chorus,Hello
Alligatoah,"1,5,6",Chorus,Lass Liegen
Lynyrd Skynyrd,"1,5,6",Intro,Tuesday's Gone
TheFatRat,"1,5,6",Intro,Windfall
marny kennedy,"1,5,6",Intro,It's My Life
Antonim,"1,5,6",Chorus,Melancholy Soldier
marny kennedy,"1,5,6",Chorus,It's My Life
marny kennedy,"1,5,6",Pre-Outro,It's My Life
Dethklok,"1,5,6",Intro and Verse,Awaken
Madeon,"1,5,6",Pre-Chorus,La Lune ft Dan Smith
Tool,"1,5,6",Chorus,Aenima
The Libertines,"1,5,6",Verse,Don't Look Back Into The Sun
OMI,"1,5,6",Pre-Chorus,Hula Hoop
Undertale- Wrong Number Song -Cover by DM Dokuro-,"1,5,6",Chorus,Toby Fox
Bobby Puma,"1,5,6",Chorus,Someone Somewhere - Tiesto Remix
Stone Temple Pilots,"1,5,6",Chorus,Sex Type Thing
Sega,"1,5,6",Pre-Chorus and Chorus,Lava Reef Zone
Saigon Kick,"1,5,6",Chorus,Love Is On The Way
Delain,"1,5,6",Chorus,Are You Done With Me
Runaground and Disco Fries,"1,5,6",Chorus,Stars Come Out
Metro Station,"1,5,6",Chorus,Shake It
Metro Station,"1,5,6",Chorus Lead-Out,Shake It
Love and Theft,"1,5,6",Chorus,Angel Eyes
Diplo and Sleepy Tom,"1,5,6",Pre-Chorus,Be Right There
Elle King,"1,5,6",Chorus,Ex's And Oh's
Astronaut,"1,5,6",Intro and Verse,Feronia feat Danyka Nadeau
Lynyrd Skynyrd,"1,5,6",Verse,Simple Man
Fountains of Wayne,"1,5,6",Verse,Hey Julie
Hardwell,"1,5,6",Intro and Verse,Mad Word
Hardwell,"1,5,6",Pre-Chorus,Mad World
Marek Grechuta,"1,5,6",Verse,Dni ktorych nie znamy
The All-American Rejects,"1,5,6",Chorus,Night Drive
Riggi and Piros,"1,5,6",Verse,Knightlife
Rachel Platten,"1,5,6",Chorus,Fight Song
Black Sabbath,"1,5,6",Intro and Verse,Paranoid
John Hiatt,"1,5,6",Chorus,Cry Love
Rihanna,"1,5,6",Bridge,Rude Boy
Lady Gaga,"1,5,6",Chorus,Second Time Around
Lana Del Rey,"1,5,6",Chorus,Dark Paradise
Lady Gaga,"1,5,6",Chorus,Heavy Metal Lover
Lady Gaga,"1,5,6",Chorus,Dance In The Dark
Taio Cruz,"1,5,6",Chorus,Break Your Heart
Franck Keller and Ygal Ama,"1,5,6",Pre-Chorus and Chorus,Code Lyoko Theme
ryo,"1,5,6",Verse,Black Rock Shooter
4 Strings,"1,5,6",Pre-Chorus and Chorus,Take Me Away
Nicky Jam and Enrique Iglesias,"1,5,6",Chorus,El Perdon
Teddyloid,"1,5,6",Intro,MEMEME Final Part
Justin Bieber,"1,5,6",Pre-Chorus and Chorus,Love Yourself
Nightwish,"1,5,6",Pre-Outro,Amaranth
Nightwish,"1,5,6",Outro,Amaranth
Fastball,"1,5,6",Chorus,The Way
Pink,"1,5,6",Intro,Try
Pink,"1,5,6",Verse,Try
Pink,"1,5,6",Chorus,Try
Taylor Swift,"1,5,6",Intro,Bad Blood
PinocchioP,"1,5,6",Chorus,Nice To Meet You Mr Earthling
Yuuyu,"1,5,6",Intro and Verse,Deep-Sea Girl
Rob Gasser,"1,5,6",Chorus,Until Next Time feat Auvic
Blink 182,"1,5,6",Intro,Dammit
Rory Gallagher,"1,5,6",Verse,I'm Not Awake Yet
The Connells,"1,5,6",Chorus,'74-'75
Florida Georgia Line,"1,5,6",Intro and Verse,Get Your Shine On
carly ray,"1,5,6",Chorus,I JUST MET YOU
Deuce,"1,5,6",Chorus,The One
The Antlers,"1,5,6",Intro and Verse,Sylvia
Area 11,"1,5,6",Intro and Verse,Heaven Piercing Giga Drill
Toru Minegishi,"1,5,6",Verse,Splatfest Battle - Ink Me Up
Palm Trees,"1,5,6",Chorus,Casanova
Project 46,"1,5,6",Intro,Forgettable
Icelandic Folk,"1,5,6",Instrumental,Islandsljod
DECO 27,"1,5,6",Chorus,Streaming Heart
The Police,"1,5,6",Verse,So Lonely
The Police,"1,5,6",Chorus,So Lonely
Robyn,"1,5,6",Verse,Call Your Girlfriend
I Am Oak,"1,5,6",Verse,On Trees And Birds And Fire
UFO,"1,5,6",Intro and Verse,Doctor Doctor
Kenshi Yonezu,"1,5,6",Chorus,Wooden Doll
Adele,"1,5,6",Bridge,Hello
Richard Marx,"1,5,6",Chorus,Richard Marx - Right Here Waiting
Richard Marx,"1,5,6",Chorus,Right Here Waiting
Alan Walker,"1,5,6",Chorus,Faded
Basshunter,"1,5,6",Intro,DotA
Toru Minegishi,"1,5,6",Chorus,Splatfest Battle - Ink Me Up
No Doubt,"1,5,6",Intro,Spiderwebs
No Doubt,"1,5,6",Pre-Chorus and Chorus,Spiderwebs
Tenacious D,"1,5,6",Verse,Classico
Namco,"1,5,6",Verse,New Rally-X Theme
Brand New,"1,5,6",Bridge,Not the Sun
Thrice,"1,5,6",Chorus,Doublespeak
Saves The Day,"1,5,6",Chorus,Deranged and Desperate
Nightwish,"1,5,6",Verse and Pre-Chorus,Wish I Had An Angel
Relient K,"1,5,6",Pre-Chorus,Be My Escape
Nightwish,"1,5,6",Intro,Ever Dream
Pearl Jam,"1,5,6",Chorus,Indifference
The Killers,"1,5,6",Chorus,Human
ArmanArX,"1,5,6",Intro and Verse,Sukirman
The Teddy Bears,"1,5,6",Verse,To Know Him Is To Love Him
ArmanArX,"1,5,6",Chorus,Gila Dengan Kertas-Kertas
Blink 182,"1,5,6",Chorus,Bored To Death
Beck,"1,5,6",Verse and Pre-Chorus,Blue Moon
Shinichi Sakamoto,"1,5,6",Verse,Side-Crawler's Dance
Ozzy Osbourne,"1,5,6",Intro,Mr Crowley
Alan Walker,"1,5,6",Verse,Faded
nanobii,"1,5,6",Chorus,HYPER DRIVE
Shiny Toy Guns,"1,5,6",Chorus,You Are The One
Ashley Wallbridge Andy Moor Meighan Nealon,"1,5,6",Chorus,Faces
The Mowgli's,"1,5,6",Chorus,I'm Good
Daughtry,"1,5,6",Verse,Over You
Daughtry,"1,5,6",Chorus,Over You
Gojimaji-P,"1,5,6",Verse,Mischievous Function - Ochame kinou
Gojimaji-P,"1,5,6",Chorus,Mischievous Function - Ochame kinou
Gojimaji-P,"1,5,6",Pre-Chorus,Mischievous Function - Ochame kinou
Nintendo,"1,5,6",Chorus,GBA Sky Garden - Mario Kart DS
Pepper Coyote,"1,5,6",Chorus,No Cock Like Horse Cock
Toby Fox,"1,5,6",Verse,Stronger Monsters
Toby Fox,"1,5,6",Intro,Stronger Monsters
ItaloBrothers,"1,5,6",Verse,Sleep When We're Dead
ItaloBrothers,"1,5,6",Pre-Chorus,Sleep When We're Dead
ItaloBrothers,"1,5,6",Verse and Pre-Chorus,Sleep When We're Dead
Nelly ft Jeremih,"1,5,6",Chorus,The Fix
Treble Charger,"1,5,6",Chorus,Don't Believe It All
Keiichi Suzuki,"1,5,6",Chorus,Eight Melodies
Carly Rae Jepsen,"1,5,6",Chorus,Your Type
Rhapsody,"1,5,6",Verse,Lord Of The Thunder
Wilco,"1,5,6",Intro and Verse,Poor Places
Wilco,"1,5,6",Verse,Poor Places
Brand New,"1,5,6",Chorus,The Archers Bows Have Broken
Carly Rae Jepsen,"1,5,6",Bridge,I Really Like You
Tiny Moving Parts,"1,5,6",Verse,Headache
Muse,"1,5,6",Pre-Chorus and Chorus,Revolt
Minami-ke Tadaima OP,"1,5,6",Verse,Shiawase High Tension
Different Heaven,"1,5,6",Chorus,Nekozilla
Muse,"1,5,6",Bridge,Dead Inside
Different Heaven,"1,5,6",Pre-Chorus,My Heart
Muse,"1,5,6",Verse,Dead Inside
Greek Fire,"1,5,6",Verse and Pre-Chorus,Top Of The World
Tim Minchin,"1,5,6",Verse,Not Perfect
Mini Pati,"1,5,6",Bridge,Hirari Kirakira Yami Yami Museum
Black Sabbath,"1,5,6",Solo,Paranoid
X Ambassadors,"1,5,6",Intro,Unsteady
Neru,"1,5,6",Chorus,Law-Evading Rock
Perfume,"1,5,6",Intro,Sweet Donuts
The Chainsmokers,"1,5,6",Intro,Don't Let Me Down Ft Daya
BiBi,"1,5,6",Verse and Pre-Chorus,Love Live - Silent tonight
Blink-182,"1,5,6",Chorus,She's Out Of Her Mind
Blink-182,"1,5,6",Chorus,Going Away To College
Blink-182,"1,5,6",Chorus,Even If She Falls
Alice In Chains,"1,5,4",Verse,Nutshell
Blink 182,"1,5,4",Verse and Pre-Chorus,All The Small Things
Bloodhound Gang,"1,5,4",Intro and Verse,The Bad Touch
Britney Spears,"1,5,4",Verse,Out From Under
Bruno Mars,"1,5,4",Chorus,Grenade
Bruno Mars,"1,5,4",Chorus,The Lazy Song
Bryan Adams,"1,5,4",Verse,Everything I Do
Cascada,"1,5,4",Verse,Every Time We Touch
Celine Dion,"1,5,4",Verse,My Heart Will Go On
Creedence Clearwater Revival,"1,5,4",Chorus,Bad Moon Rising
Creedence Clearwater Revival,"1,5,4",Verse,Bad Moon Rising
Creedence Clearwater Revival,"1,5,4",Chorus,Up Around the Bend
David Bowie,"1,5,4",Intro,Ziggy Stardust
Dire Straits,"1,5,4",Chorus,Sultans of Swing
Elton John,"1,5,4",Verse,Tiny Dancer
Five For Fighting,"1,5,4",Chorus Lead-Out,100 Years
Frog Fractions Soundtrack,"1,5,4",Chorus,Rimushotto Bungie Jump
Fun,"1,5,4",Chorus,Some Nights
Gym Class Heroes,"1,5,4",Chorus,Ass Back Home
Johnathan Coulton and Ellen McLain,"1,5,4",Chorus,Still Alive
Katy Perry,"1,5,4",Chorus,Waking Up In Vegas
Lady Gaga,"1,5,4",Verse,Born This Way
Led Zeppelin,"1,5,4",Intro,Stairway to Heaven
Led Zeppelin,"1,5,4",Chorus,Tangerine
Led Zeppelin,"1,5,4",Verse,Tangerine
Leona Lewis,"1,5,4",Verse,I See You - Avatar
Madonna,"1,5,4",Chorus,Like A Prayer
Michael Jackson,"1,5,4",Chorus,Black or White
Miller 64,"1,5,4",Verse,Living The Dream
Missy Higgins,"1,5,4",Chorus,Night Minds
Missy Higgins,"1,5,4",Verse,Night Minds
Neon Trees,"1,5,4",Chorus,Animal
Neutral Milk Hotel,"1,5,4",Verse,King of Carrot Flowers
NOFX,"1,5,4",Intro,Leave It Alone
Old Crow Medicine Show,"1,5,4",Verse,Wagon Wheel
Owl City,"1,5,4",Chorus,Fireflies
Pink,"1,5,4",Chorus,Raise Your Glass
Pink Floyd,"1,5,4",Intro and Verse,The Thin Ice
Pink Floyd,"1,5,4",Verse,Wish You Were Here
Red Hot Chili Peppers,"1,5,4",Verse,Californication
Rihanna,"1,5,4",Chorus,Disturbia
Rihanna,"1,5,4",Pre-Chorus,Disturbia
Stephen Malkmus,"1,5,4",Intro,Baby C'mon
Tame Impala,"1,5,4",Chorus,Feels Like We Only Go Backwards
Taylor Swift,"1,5,4",Chorus,We Are Never Ever Getting Back Together
The Beatles,"1,5,4",Verse,Let It Be
The Beatles,"1,5,4",Solo,Nowhere Man
The Beatles,"1,5,4",Verse,Nowhere Man
The J Geils Band,"1,5,4",Intro,Centerfold
The Shins,"1,5,4",Chorus,Caring is Creepy
The Shins,"1,5,4",Intro and Verse,Caring is Creepy
Third Eye Blind,"1,5,4",Intro,How's It Going To Be
Third Eye Blind,"1,5,4",Verse,How's It Going To Be
Tim McGraw,"1,5,4",Verse,Where The Green Grass Grows
Train,"1,5,4",Chorus,Hey Soul Sister
Vampire Weekend,"1,5,4",Chorus,A-Punk
Vampire Weekend,"1,5,4",Verse,A-Punk
Avicii,"1,5,4",Intro,Levels
Ehrencrona,"1,5,4",Verse,This is so Good
Green Day,"1,5,4",Chorus,21 Guns
Green Day,"1,5,4",Verse,21 Guns
Michel Telo,"1,5,4",Chorus,Ai Se Eu Te Pego
Nicki Minaj,"1,5,4",Chorus,Starships
Queen,"1,5,4",Verse,I Want To Break Free
Sum 41,"1,5,4",Intro,Confusion and Frustration in Modern Times
Vengaboys,"1,5,4",Intro,Up and Down
Nicki Minaj,"1,5,4",Pre-Chorus,Starships
Chris Brown,"1,5,4",Verse,With You
Simon and Garfunkel,"1,5,4",Chorus,Bridge over Troubled Water
Otis Redding,"1,5,4",Bridge,Sittin' On The Dock of the Bay
Taylor Swift,"1,5,4",Chorus,Red
Hefner,"1,5,4",Verse,The Day That Thatcher Dies
Bruce Hornsby,"1,5,4",Intro,The Way It Is
The Rolling Stones,"1,5,4",Verse,Wild Horses
Taylor Swift,"1,5,4",Chorus,22
Jonas Brothers,"1,5,4",Verse,Burnin up
Jonas Brothers,"1,5,4",Chorus,Burnin up
Pink,"1,5,4",Verse,Raise Your Glass
Pink,"1,5,4",Pre-Chorus,Raise Your Glass
Fuel,"1,5,4",Pre-Chorus and Chorus,Hemorrhage - In My Hands
The Wreckers,"1,5,4",Chorus,Leave The Pieces
Hank Green,"1,5,4",Verse,I Know
James Morrison ft Nelly Furtado,"1,5,4",Chorus,Broken Strings
Kambua Manundu,"1,5,4",Pre-Chorus and Chorus,Again
David Bowie,"1,5,4",Verse and Pre-Chorus,Lady Stardust
Blink 182,"1,5,4",Verse,What's My Age Again
Coldplay,"1,5,4",Pre-Chorus,Paradise
The Cars,"1,5,4",Chorus,Just What I Needed
The Beatles,"1,5,4",Chorus,Let It Be
The Eagles,"1,5,4",Verse,Take It Easy
Boston,"1,5,4",Verse,More Than A Feeling
The Kinks,"1,5,4",Bridge,Lola
U2,"1,5,4",Verse and Pre-Chorus,Hold Me Thrill Me Kiss Me Kill Me
Pussycat Dolls,"1,5,4",Instrumental,I Hate This Part
Taylor Swift,"1,5,4",Verse,Safe and Sound
Adam Sandler,"1,5,4",Verse,Somebody Kill Me
Adam Sandler,"1,5,4",Chorus,Somebody Kill Me
Pink,"1,5,4",Intro and Verse,Trouble
Skrillex,"1,5,4",Verse and Pre-Chorus,Cinema Remix
Michael Franti - Spearhead,"1,5,4",Chorus,Say Hey - I Love You
Kelly Clarkson,"1,5,4",Verse and Pre-Chorus,Behind These Hazel Eyes
Ennio Morricone,"1,5,4",Solo 1,The Good the Bad and the Ugly
Queen,"1,5,4",Solo,I Want To Break Free
Queen,"1,5,4",Pre-Outro,I Want To Break Free
ABBA,"1,5,4",Pre-Chorus,Mamma Mia
Magnetic Fields,"1,5,4",Verse,Acoustic Guitar
Haim,"1,5,4",Verse,Don't Save Me
Tegan and Sara,"1,5,4",Chorus,I Was A Fool
Tegan and Sara,"1,5,4",Bridge,I Was A Fool
Robin Thicke,"1,5,4",Intro,Blurred Lines
Robin Thicke,"1,5,4",Verse and Pre-Chorus,Blurred Lines
Robin Thicke,"1,5,4",Chorus,Blurred Lines
Robin Thicke,"1,5,4",Verse,Blurred Lines
The Begging Sea,"1,5,4",Chorus,All We've Got
Nadia Ali,"1,5,4",Chorus,Rapture - Avicii Remix
Glee,"1,5,4",Chorus,Loser Like Me
They Might Be Giants,"1,5,4",Chorus,They'll Need A Crane
Queen,"1,5,4",Intro,Under Pressure
The Moody Blues,"1,5,4",Verse,Tuesday Afternoon
Lorde,"1,5,4",Chorus,Royals
Ween,"1,5,4",Intro and Verse,What Deaner was Talking About
They Might Be Giants,"1,5,4",Verse and Pre-Chorus,Sensurround
Dixie Chicks,"1,5,4",Chorus,Goodbye Earl
Eli Young Band,"1,5,4",Chorus,Crazy Girl
OneRepublic,"1,5,4",Intro and Verse,Counting Stars
Michael John Blake,"1,5,4",Bridge,What Tau Sounds Like
Big Star,"1,5,4",Verse,September Gurls
Big Star,"1,5,4",Chorus,September Gurls
Kurt Vile,"1,5,4",Chorus,KV Crimes
Buddy Holly,"1,5,4",Verse,Peggy Sue
Buddy Holly,"1,5,4",Chorus,Peggy Sue
Patent Pending,"1,5,4",Chorus,Hey Mario
Citizens,"1,5,4",Intro,In Tenderness
Tommy James and The Shondells,"1,5,4",Verse,Crimson and Clover
The La's,"1,5,4",Intro,There She Goes
The La's,"1,5,4",Chorus,There She Goes
The La's,"1,5,4",Bridge,There She Goes
Bastille,"1,5,4",Chorus,Pompeii
Tracy Chapman,"1,5,4",Verse,Give me one reason
Pearl Jam,"1,5,4",Verse,Elderly Woman Behind the Counter in a Small Town
Ronan Keating,"1,5,4",Intro and Verse,When You Say Nothing At All
Jimmy Eat World,"1,5,4",Intro and Verse,The Middle
Lazy Town,"1,5,4",Chorus,You Are A Pirate
Johnny Cash,"1,5,4",Chorus,Ring of Fire
Hanson,"1,5,4",Intro,MMMBop
Lynyrd Skynyrd,"1,5,4",Intro,Sweet Home Alabama
U2,"1,5,4",Intro and Verse,Desire
Van Morrison,"1,5,4",Intro,Gloria
Evermore,"1,5,4",Pre-Chorus,Running
U2,"1,5,4",Intro and Verse,Grace
Fleetwood Mac,"1,5,4",Verse,Don't Stop
Mumford and Sons,"1,5,4",Verse,Little Lion Man
Mungo Jerry,"1,5,4",Verse,In the Summertime
One Republic,"1,5,4",Intro,Counting Stars
OneRepublic,"1,5,4",Intro,Counting Stars
Bruce Rowland,"1,5,4",Intro and Verse,Jessica's Theme
Regina Spektor,"1,5,4",Verse,The Call
Cheap Trick,"1,5,4",Verse,Surrender
Bachman-Turner Overdrive,"1,5,4",Chorus,You Ain't Seen Nothing
Vangelis,"1,5,4",Verse,Conquest of Paradise
Pitbull,"1,5,4",Chorus Lead-Out,Timber feat Kesha
The Human League,"1,5,4",Verse,Don't You Want Me
Disney,"1,5,4",Verse,Kiss The Girl
Simon and Garfunkel,"1,5,4",Verse,The Boxer
Sportfreunde Stiller,"1,5,4",Chorus,Applaus Applaus
Bill Haley and His Comets,"1,5,4",Verse,Rock Around The Clock
Pitbull feat Kesha,"1,5,4",Intro,Timber
Emilia,"1,5,4",Chorus,Big Big World
Panama,"1,5,4",Chorus,Always
Silverchair,"1,5,4",Intro,After All These Years
OneRepublic,"1,5,4",Verse and Pre-Chorus,Counting Stars
OneRepublic,"1,5,4",Chorus,Counting Stars
Del Amitri,"1,5,4",Verse,Nothing Ever Happens
Dragonforce,"1,5,4",Chorus,Through the Fire and Flames
Enya,"1,5,4",Verse,Caribbean Blue
Krewella,"1,5,4",Chorus,Alive
Neighborhood Annoyance ,"1,5,4",Solo,ICE CREAM TRUCK
Red Hot Chili Peppers,"1,5,4",Pre-Chorus,Breaking the Girl
Braken,"1,5,4",Intro and Verse,To The Stars
Lana Del Rey,"1,5,4",Verse,Radio
Lana Del Rey,"1,5,4",Intro,National Anthem
Lana Del Rey,"1,5,4",Chorus,National Anthem
Krewella,"1,5,4",Pre-Chorus,Enjoy the Ride
Krewella,"1,5,4",Chorus,Enjoy the Ride
The Wanted,"1,5,4",Chorus,We Own The Night
The Who,"1,5,4",Verse,Behind Blue Eyes
Elmer Bernstein,"1,5,4",Verse,Ghostbusters
Suzanne Vega,"1,5,4",Verse,Luka
Traveling Wilburys,"1,5,4",Intro and Verse,Handle With Care
the Sing Team,"1,5,4",Chorus,Satisfied in You
Blind Guardian,"1,5,4",Chorus,Harvest of Sorrow
Blind Guardian,"1,5,4",Verse,A Past And Future Secret
Switchfoot,"1,5,4",Intro,Dare You To Move
Switchfoot,"1,5,4",Chorus,Dare You To Move
Jimi Hendrix,"1,5,4",Chorus,Bold as love
Jimi Hendrix,"1,5,4",Verse,Castles Made of Sand
Jimi Hendrix,"1,5,4",Verse,Angel
Enya,"1,5,4",Verse,May It Be
Enya,"1,5,4",Bridge,Only Time
The Who,"1,5,4",Intro and Verse,Baba O'Riley
Nintendo,"1,5,4",Bridge,Super Smash Bros Melee - Onett
Sophie B Hawkins,"1,5,4",Chorus,As I Lay Me Down
Enya,"1,5,4",Intro and Verse,Orinico Flow
Enya,"1,5,4",Chorus,Orinico Flow
Oyuugi Wagamama Dan x PaRADEiS,"1,5,4",Verse,Liverty
UNiTE,"1,5,4",Verse and Pre-Chorus,Ai -'ation-
UNiTE,"1,5,4",Chorus,Ai -'ation-
Taylor Swift,"1,5,4",Bridge,I Knew You Were Trouble
God is an Astronaut,"1,5,4",Outro,No Return
John Denver,"1,5,4",Chorus,Take Me Home - Country Roads
Pitbull,"1,5,4",Chorus,Timber Ft Kesha
Pitbull feat Kesha,"1,5,4",Chorus,Timber
Brad Paisley and Alison Krauss,"1,5,4",Chorus,Whiskey Lullaby
Hank Green,"1,5,4",Chorus,It All Makes Sense at the End
Hank Green,"1,5,4",Verse,It All Makes Sense at the End
nanobii,"1,5,4",Chorus,rainbow road
A-ha,"1,5,4",Chorus,Take On Me
Styles and Breeze,"1,5,4",Chorus,You're Shining
The Kooks,"1,5,4",Chorus,Naive
Gary Allan,"1,5,4",Verse,Smoke Rings in the Dark
Bruno Mars,"1,5,4",Chorus,Locked Out Of Heaven
Katy Perry,"1,5,4",Verse,Firework
Whitesnake,"1,5,4",Intro,Here I Go Again
Boys Like Girls,"1,5,4",Verse,The Great Escape
Kid Rock,"1,5,4",Chorus,Picture ft Sheryl Crow
Foo Fighters,"1,5,4",Chorus,My Hero
Mat Zo and Arty,"1,5,4",Chorus,Mozart
Boards of Canada,"1,5,4",Chorus,Roygbiv
Boards of Canada,"1,5,4",Verse,Roygbiv
One Direction,"1,5,4",Chorus,Best Song Ever
Jay Chou,"1,5,4",Verse,Chrysanthemum Terrace
Les Friction,"1,5,4",Pre-Chorus,Come Back to Me
Lady Gaga,"1,5,4",Pre-Chorus,You And I
Lady Gaga,"1,5,4",Chorus,You And I
St Lucia,"1,5,4",Outro,Before The Dive
Betty Who,"1,5,4",Chorus,Somebody Loves You
Forever The Sickest Kids,"1,5,4",Intro,Whoa Oh Me vs Everyone
Forever The Sickest Kids,"1,5,4",Chorus,Whoa Oh Me vs Everyone
Tristam and Braken,"1,5,4",Chorus,Frame of Mind
The Beatles,"1,5,4",Verse,Two Of Us
Andrew Lloyd Webber,"1,5,4",Chorus,Music of the Night
Starbomb,"1,5,4",Intro,Luigi's Ballad
Tegan and Sara,"1,5,4",Chorus,Everything Is Awesome
Lily Allen,"1,5,4",Pre-Chorus and Chorus,Hard Out Here
Fergie,"1,5,4",Chorus,Big Girls Don't Cry
Man Man,"1,5,4",Chorus,Gold Teeth
Above and Beyond,"1,5,4",Intro,Good For Me - Ambient Mix -
